GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AH37M001,AH37M002,AH37M003
"G3600090","2013-2017",,,"New York","36","Cattaraugus County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cattaraugus County, New York",,,405,424,402
"G3600110","2013-2017",,,"New York","36","Cayuga County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayuga County, New York",,,469,408,450
"G3600130","2013-2017",,,"New York","36","Chautauqua County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chautauqua County, New York",,,696,625,673
"G3600150","2013-2017",,,"New York","36","Chemung County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chemung County, New York",,,539,504,491
"G3600170","2013-2017",,,"New York","36","Chenango County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chenango County, New York",,,328,375,350
"G3600190","2013-2017",,,"New York","36","Clinton County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, New York",,,443,489,424
"G3600210","2013-2017",,,"New York","36","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, New York",,,413,379,415
"G3600230","2013-2017",,,"New York","36","Cortland County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cortland County, New York",,,366,330,434
"G3600250","2013-2017",,,"New York","36","Delaware County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, New York",,,416,360,405
"G3600270","2013-2017",,,"New York","36","Dutchess County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dutchess County, New York",,,835,843,782
"G3600290","2013-2017",,,"New York","36","Erie County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie County, New York",,,1557,1544,1650
"G3600310","2013-2017",,,"New York","36","Essex County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, New York",,,471,392,340
"G3600330","2013-2017",,,"New York","36","Franklin County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, New York",,,396,401,338
"G3600350","2013-2017",,,"New York","36","Fulton County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, New York",,,449,481,482
"G3600370","2013-2017",,,"New York","36","Genesee County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Genesee County, New York",,,267,299,305
"G3600390","2013-2017",,,"New York","36","Greene County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, New York",,,437,434,370
"G3600410","2013-2017",,,"New York","36","Hamilton County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, New York",,,97,93,38
"G3600430","2013-2017",,,"New York","36","Herkimer County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Herkimer County, New York",,,448,467,435
"G3600450","2013-2017",,,"New York","36","Jefferson County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, New York",,,653,549,720
"G3600470","2013-2017",,,"New York","36","Kings County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kings County, New York",,,2565,2601,2523
"G3600490","2013-2017",,,"New York","36","Lewis County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, New York",,,237,261,233
"G3600510","2013-2017",,,"New York","36","Livingston County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, New York",,,369,340,431
"G3600530","2013-2017",,,"New York","36","Madison County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, New York",,,560,487,447
"G3600550","2013-2017",,,"New York","36","Monroe County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, New York",,,1309,1318,1403
"G3600570","2013-2017",,,"New York","36","Montgomery County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, New York",,,304,380,354
"G3600590","2013-2017",,,"New York","36","Nassau County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nassau County, New York",,,1314,2175,1693
"G3600610","2013-2017",,,"New York","36","New York County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York County, New York",,,3842,2746,3731
"G3600630","2013-2017",,,"New York","36","Niagara County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Niagara County, New York",,,878,787,871
"G3600650","2013-2017",,,"New York","36","Oneida County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, New York",,,856,837,740
"G3600670","2013-2017",,,"New York","36","Onondaga County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Onondaga County, New York",,,1160,1135,1115
"G3600690","2013-2017",,,"New York","36","Ontario County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontario County, New York",,,492,520,520
"G3600710","2013-2017",,,"New York","36","Orange County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, New York",,,833,1219,1009
"G3600730","2013-2017",,,"New York","36","Orleans County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, New York",,,368,408,328
"G3600750","2013-2017",,,"New York","36","Oswego County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oswego County, New York",,,534,526,609
"G3600770","2013-2017",,,"New York","36","Otsego County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Otsego County, New York",,,402,364,360
"G3600790","2013-2017",,,"New York","36","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, New York",,,490,443,477
"G3600810","2013-2017",,,"New York","36","Queens County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Queens County, New York",,,2128,3119,2793
"G3600830","2013-2017",,,"New York","36","Rensselaer County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rensselaer County, New York",,,518,655,770
"G3600850","2013-2017",,,"New York","36","Richmond County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, New York",,,907,1357,1307
"G3600870","2013-2017",,,"New York","36","Rockland County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockland County, New York",,,605,914,935
"G3600890","2013-2017",,,"New York","36","St. Lawrence County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Lawrence County, New York",,,547,531,591
"G3600910","2013-2017",,,"New York","36","Saratoga County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Saratoga County, New York",,,693,899,1030
"G3600930","2013-2017",,,"New York","36","Schenectady County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schenectady County, New York",,,775,717,699
"G3600950","2013-2017",,,"New York","36","Schoharie County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoharie County, New York",,,276,270,262
"G3600970","2013-2017",,,"New York","36","Schuyler County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, New York",,,218,230,232
"G3600990","2013-2017",,,"New York","36","Seneca County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Seneca County, New York",,,287,272,306
"G3601010","2013-2017",,,"New York","36","Steuben County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Steuben County, New York",,,456,519,486
"G3601030","2013-2017",,,"New York","36","Suffolk County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk County, New York",,,2013,2626,2089
"G3601050","2013-2017",,,"New York","36","Sullivan County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, New York",,,622,520,576
"G3601070","2013-2017",,,"New York","36","Tioga County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tioga County, New York",,,368,402,376
"G3601090","2013-2017",,,"New York","36","Tompkins County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tompkins County, New York",,,584,525,701
"G3601110","2013-2017",,,"New York","36","Ulster County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ulster County, New York",,,872,892,707
"G3601130","2013-2017",,,"New York","36","Warren County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, New York",,,406,424,395
"G3601150","2013-2017",,,"New York","36","Washington County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, New York",,,484,443,457
"G3601170","2013-2017",,,"New York","36","Wayne County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, New York",,,434,580,489
"G3601190","2013-2017",,,"New York","36","Westchester County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Westchester County, New York",,,1458,1776,1719
"G3601210","2013-2017",,,"New York","36","Wyoming County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming County, New York",,,280,292,263
"G3601230","2013-2017",,,"New York","36","Yates County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yates County, New York",,,316,275,231
"G3700010","2013-2017",,,"North Carolina","37","Alamance County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alamance County, North Carolina",,,641,736,775
"G3700030","2013-2017",,,"North Carolina","37","Alexander County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexander County, North Carolina",,,382,451,367
"G3700050","2013-2017",,,"North Carolina","37","Alleghany County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, North Carolina",,,284,236,204
"G3700070","2013-2017",,,"North Carolina","37","Anson County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Anson County, North Carolina",,,443,354,403
"G3700090","2013-2017",,,"North Carolina","37","Ashe County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashe County, North Carolina",,,496,354,444
"G3700110","2013-2017",,,"North Carolina","37","Avery County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Avery County, North Carolina",,,500,334,360
"G3700130","2013-2017",,,"North Carolina","37","Beaufort County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaufort County, North Carolina",,,445,467,431
"G3700150","2013-2017",,,"North Carolina","37","Bertie County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bertie County, North Carolina",,,314,333,267
"G3700170","2013-2017",,,"North Carolina","37","Bladen County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bladen County, North Carolina",,,471,453,435
"G3700190","2013-2017",,,"North Carolina","37","Brunswick County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, North Carolina",,,853,815,831
"G3700210","2013-2017",,,"North Carolina","37","Buncombe County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Buncombe County, North Carolina",,,846,1117,1203
"G3700230","2013-2017",,,"North Carolina","37","Burke County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burke County, North Carolina",,,593,600,623
"G3700250","2013-2017",,,"North Carolina","37","Cabarrus County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabarrus County, North Carolina",,,565,886,953
"G3700270","2013-2017",,,"North Carolina","37","Caldwell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, North Carolina",,,525,659,624
"G3700290","2013-2017",,,"North Carolina","37","Camden County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden County, North Carolina",,,138,183,165
"G3700310","2013-2017",,,"North Carolina","37","Carteret County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carteret County, North Carolina",,,503,550,469
"G3700330","2013-2017",,,"North Carolina","37","Caswell County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caswell County, North Carolina",,,276,336,260
"G3700350","2013-2017",,,"North Carolina","37","Catawba County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Catawba County, North Carolina",,,783,923,872
"G3700370","2013-2017",,,"North Carolina","37","Chatham County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chatham County, North Carolina",,,370,558,539
"G3700390","2013-2017",,,"North Carolina","37","Cherokee County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, North Carolina",,,487,407,296
"G3700410","2013-2017",,,"North Carolina","37","Chowan County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chowan County, North Carolina",,,280,266,240
"G3700430","2013-2017",,,"North Carolina","37","Clay County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, North Carolina",,,303,309,237
"G3700450","2013-2017",,,"North Carolina","37","Cleveland County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleveland County, North Carolina",,,497,611,643
"G3700470","2013-2017",,,"North Carolina","37","Columbus County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbus County, North Carolina",,,400,562,449
"G3700490","2013-2017",,,"North Carolina","37","Craven County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Craven County, North Carolina",,,596,609,663
"G3700510","2013-2017",,,"North Carolina","37","Cumberland County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, North Carolina",,,979,972,1098
"G3700530","2013-2017",,,"North Carolina","37","Currituck County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Currituck County, North Carolina",,,239,360,305
"G3700550","2013-2017",,,"North Carolina","37","Dare County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dare County, North Carolina",,,515,371,416
"G3700570","2013-2017",,,"North Carolina","37","Davidson County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Davidson County, North Carolina",,,858,809,834
"G3700590","2013-2017",,,"North Carolina","37","Davie County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Davie County, North Carolina",,,369,400,406
"G3700610","2013-2017",,,"North Carolina","37","Duplin County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Duplin County, North Carolina",,,501,524,565
"G3700630","2013-2017",,,"North Carolina","37","Durham County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Durham County, North Carolina",,,924,1008,1210
"G3700650","2013-2017",,,"North Carolina","37","Edgecombe County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Edgecombe County, North Carolina",,,421,460,492
"G3700670","2013-2017",,,"North Carolina","37","Forsyth County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Forsyth County, North Carolina",,,1340,1183,1305
"G3700690","2013-2017",,,"North Carolina","37","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, North Carolina",,,477,586,547
"G3700710","2013-2017",,,"North Carolina","37","Gaston County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaston County, North Carolina",,,807,768,822
"G3700730","2013-2017",,,"North Carolina","37","Gates County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gates County, North Carolina",,,191,212,146
"G3700750","2013-2017",,,"North Carolina","37","Graham County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Graham County, North Carolina",,,228,191,139
"G3700770","2013-2017",,,"North Carolina","37","Granville County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Granville County, North Carolina",,,471,522,440
"G3700790","2013-2017",,,"North Carolina","37","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, North Carolina",,,185,272,234
"G3700810","2013-2017",,,"North Carolina","37","Guilford County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guilford County, North Carolina",,,1171,1570,1468
"G3700830","2013-2017",,,"North Carolina","37","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, North Carolina",,,470,419,465
"G3700850","2013-2017",,,"North Carolina","37","Harnett County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harnett County, North Carolina",,,520,543,616
"G3700870","2013-2017",,,"North Carolina","37","Haywood County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Haywood County, North Carolina",,,566,550,523
"G3700890","2013-2017",,,"North Carolina","37","Henderson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, North Carolina",,,655,718,522
"G3700910","2013-2017",,,"North Carolina","37","Hertford County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hertford County, North Carolina",,,340,298,254
"G3700930","2013-2017",,,"North Carolina","37","Hoke County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hoke County, North Carolina",,,374,487,486
"G3700950","2013-2017",,,"North Carolina","37","Hyde County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyde County, North Carolina",,,229,204,144
"G3700970","2013-2017",,,"North Carolina","37","Iredell County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Iredell County, North Carolina",,,609,726,648
"G3700990","2013-2017",,,"North Carolina","37","Jackson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, North Carolina",,,589,439,518
"G3701010","2013-2017",,,"North Carolina","37","Johnston County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnston County, North Carolina",,,761,871,845
"G3701030","2013-2017",,,"North Carolina","37","Jones County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jones County, North Carolina",,,126,133,144
"G3701050","2013-2017",,,"North Carolina","37","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, North Carolina",,,409,416,409
"G3701070","2013-2017",,,"North Carolina","37","Lenoir County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lenoir County, North Carolina",,,448,533,556
"G3701090","2013-2017",,,"North Carolina","37","Lincoln County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, North Carolina",,,388,537,583
"G3701110","2013-2017",,,"North Carolina","37","McDowell County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"McDowell County, North Carolina",,,437,460,411
"G3701130","2013-2017",,,"North Carolina","37","Macon County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, North Carolina",,,481,348,404
"G3701150","2013-2017",,,"North Carolina","37","Madison County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, North Carolina",,,284,292,273
"G3701170","2013-2017",,,"North Carolina","37","Martin County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, North Carolina",,,268,338,295
"G3701190","2013-2017",,,"North Carolina","37","Mecklenburg County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, North Carolina",,,1483,2059,2161
"G3701210","2013-2017",,,"North Carolina","37","Mitchell County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, North Carolina",,,273,257,176
"G3701230","2013-2017",,,"North Carolina","37","Montgomery County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, North Carolina",,,450,352,396
"G3701250","2013-2017",,,"North Carolina","37","Moore County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, North Carolina",,,762,845,778
"G3701270","2013-2017",,,"North Carolina","37","Nash County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nash County, North Carolina",,,691,640,685
"G3701290","2013-2017",,,"North Carolina","37","New Hanover County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"New Hanover County, North Carolina",,,792,1055,1230
"G3701310","2013-2017",,,"North Carolina","37","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, North Carolina",,,315,294,263
"G3701330","2013-2017",,,"North Carolina","37","Onslow County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Onslow County, North Carolina",,,1124,1132,1359
"G3701350","2013-2017",,,"North Carolina","37","Orange County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, North Carolina",,,707,538,746
"G3701370","2013-2017",,,"North Carolina","37","Pamlico County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamlico County, North Carolina",,,190,162,185
"G3701390","2013-2017",,,"North Carolina","37","Pasquotank County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pasquotank County, North Carolina",,,337,377,366
"G3701410","2013-2017",,,"North Carolina","37","Pender County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pender County, North Carolina",,,505,503,426
"G3701430","2013-2017",,,"North Carolina","37","Perquimans County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Perquimans County, North Carolina",,,251,256,266
"G3701450","2013-2017",,,"North Carolina","37","Person County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Person County, North Carolina",,,340,426,348
"G3701470","2013-2017",,,"North Carolina","37","Pitt County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pitt County, North Carolina",,,830,709,970
"G3701490","2013-2017",,,"North Carolina","37","Polk County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, North Carolina",,,283,294,228
"G3701510","2013-2017",,,"North Carolina","37","Randolph County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, North Carolina",,,625,783,741
"G3701530","2013-2017",,,"North Carolina","37","Richmond County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, North Carolina",,,371,417,449
"G3701550","2013-2017",,,"North Carolina","37","Robeson County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Robeson County, North Carolina",,,427,475,561
"G3701570","2013-2017",,,"North Carolina","37","Rockingham County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, North Carolina",,,552,665,745
"G3701590","2013-2017",,,"North Carolina","37","Rowan County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rowan County, North Carolina",,,697,820,933
"G3701610","2013-2017",,,"North Carolina","37","Rutherford County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutherford County, North Carolina",,,680,655,656
"G3701630","2013-2017",,,"North Carolina","37","Sampson County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sampson County, North Carolina",,,494,547,567
"G3701650","2013-2017",,,"North Carolina","37","Scotland County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotland County, North Carolina",,,213,215,300
"G3701670","2013-2017",,,"North Carolina","37","Stanly County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanly County, North Carolina",,,415,476,377
"G3701690","2013-2017",,,"North Carolina","37","Stokes County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stokes County, North Carolina",,,423,447,433
"G3701710","2013-2017",,,"North Carolina","37","Surry County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Surry County, North Carolina",,,396,509,549
"G3701730","2013-2017",,,"North Carolina","37","Swain County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Swain County, North Carolina",,,257,226,191
"G3701750","2013-2017",,,"North Carolina","37","Transylvania County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Transylvania County, North Carolina",,,462,470,368
"G3701770","2013-2017",,,"North Carolina","37","Tyrrell County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyrrell County, North Carolina",,,186,149,126
"G3701790","2013-2017",,,"North Carolina","37","Union County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, North Carolina",,,509,780,692
"G3701810","2013-2017",,,"North Carolina","37","Vance County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Vance County, North Carolina",,,431,506,519
"G3701830","2013-2017",,,"North Carolina","37","Wake County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wake County, North Carolina",,,1666,2073,2024
"G3701850","2013-2017",,,"North Carolina","37","Warren County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, North Carolina",,,242,264,239
"G3701870","2013-2017",,,"North Carolina","37","Washington County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, North Carolina",,,279,276,254
"G3701890","2013-2017",,,"North Carolina","37","Watauga County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Watauga County, North Carolina",,,553,397,579
"G3701910","2013-2017",,,"North Carolina","37","Wayne County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, North Carolina",,,536,820,808
"G3701930","2013-2017",,,"North Carolina","37","Wilkes County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilkes County, North Carolina",,,533,584,519
"G3701950","2013-2017",,,"North Carolina","37","Wilson County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, North Carolina",,,374,550,643
"G3701970","2013-2017",,,"North Carolina","37","Yadkin County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yadkin County, North Carolina",,,330,340,319
"G3701990","2013-2017",,,"North Carolina","37","Yancey County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yancey County, North Carolina",,,320,317,251
"G3800010","2013-2017",,,"North Dakota","38","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, North Dakota",,,63,61,61
