GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJ1UE001,AJ1UE002,AJ1UE003
"G2000570","2014-2018",,,"Kansas","20","Ford County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ford County, Kansas",,,11274,7030,4244
"G2000590","2014-2018",,,"Kansas","20","Franklin County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Kansas",,,9982,7106,2876
"G2000610","2014-2018",,,"Kansas","20","Geary County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Geary County, Kansas",,,12754,4756,7998
"G2000630","2014-2018",,,"Kansas","20","Gove County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gove County, Kansas",,,1211,934,277
"G2000650","2014-2018",,,"Kansas","20","Graham County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Graham County, Kansas",,,1216,965,251
"G2000670","2014-2018",,,"Kansas","20","Grant County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Kansas",,,2592,2023,569
"G2000690","2014-2018",,,"Kansas","20","Gray County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gray County, Kansas",,,2179,1646,533
"G2000710","2014-2018",,,"Kansas","20","Greeley County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greeley County, Kansas",,,494,307,187
"G2000730","2014-2018",,,"Kansas","20","Greenwood County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenwood County, Kansas",,,2758,2033,725
"G2000750","2014-2018",,,"Kansas","20","Hamilton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Kansas",,,852,589,263
"G2000770","2014-2018",,,"Kansas","20","Harper County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harper County, Kansas",,,2274,1631,643
"G2000790","2014-2018",,,"Kansas","20","Harvey County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harvey County, Kansas",,,13383,9605,3778
"G2000810","2014-2018",,,"Kansas","20","Haskell County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Haskell County, Kansas",,,1329,1011,318
"G2000830","2014-2018",,,"Kansas","20","Hodgeman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hodgeman County, Kansas",,,761,586,175
"G2000850","2014-2018",,,"Kansas","20","Jackson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Kansas",,,5392,4075,1317
"G2000870","2014-2018",,,"Kansas","20","Jefferson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Kansas",,,7600,6230,1370
"G2000890","2014-2018",,,"Kansas","20","Jewell County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jewell County, Kansas",,,1380,1129,251
"G2000910","2014-2018",,,"Kansas","20","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Kansas",,,226242,156387,69855
"G2000930","2014-2018",,,"Kansas","20","Kearny County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kearny County, Kansas",,,1261,962,299
"G2000950","2014-2018",,,"Kansas","20","Kingman County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kingman County, Kansas",,,3091,2434,657
"G2000970","2014-2018",,,"Kansas","20","Kiowa County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kiowa County, Kansas",,,981,699,282
"G2000990","2014-2018",,,"Kansas","20","Labette County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Labette County, Kansas",,,8033,5656,2377
"G2001010","2014-2018",,,"Kansas","20","Lane County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane County, Kansas",,,787,607,180
"G2001030","2014-2018",,,"Kansas","20","Leavenworth County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Leavenworth County, Kansas",,,27060,18251,8809
"G2001050","2014-2018",,,"Kansas","20","Lincoln County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Kansas",,,1264,1016,248
"G2001070","2014-2018",,,"Kansas","20","Linn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Kansas",,,4348,3375,973
"G2001090","2014-2018",,,"Kansas","20","Logan County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Kansas",,,1137,811,326
"G2001110","2014-2018",,,"Kansas","20","Lyon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Kansas",,,13584,8000,5584
"G2001130","2014-2018",,,"Kansas","20","McPherson County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"McPherson County, Kansas",,,12298,8602,3696
"G2001150","2014-2018",,,"Kansas","20","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Kansas",,,4789,3808,981
"G2001170","2014-2018",,,"Kansas","20","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Kansas",,,4112,3166,946
"G2001190","2014-2018",,,"Kansas","20","Meade County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Meade County, Kansas",,,1675,1163,512
"G2001210","2014-2018",,,"Kansas","20","Miami County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami County, Kansas",,,12727,9997,2730
"G2001230","2014-2018",,,"Kansas","20","Mitchell County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Kansas",,,2616,1943,673
"G2001250","2014-2018",,,"Kansas","20","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Kansas",,,13538,9330,4208
"G2001270","2014-2018",,,"Kansas","20","Morris County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, Kansas",,,2247,1762,485
"G2001290","2014-2018",,,"Kansas","20","Morton County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morton County, Kansas",,,1117,781,336
"G2001310","2014-2018",,,"Kansas","20","Nemaha County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nemaha County, Kansas",,,4020,2975,1045
"G2001330","2014-2018",,,"Kansas","20","Neosho County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Neosho County, Kansas",,,6681,4707,1974
"G2001350","2014-2018",,,"Kansas","20","Ness County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ness County, Kansas",,,1313,1122,191
"G2001370","2014-2018",,,"Kansas","20","Norton County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Norton County, Kansas",,,1930,1430,500
"G2001390","2014-2018",,,"Kansas","20","Osage County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Osage County, Kansas",,,6554,4878,1676
"G2001410","2014-2018",,,"Kansas","20","Osborne County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Osborne County, Kansas",,,1691,1273,418
"G2001430","2014-2018",,,"Kansas","20","Ottawa County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ottawa County, Kansas",,,2420,1964,456
"G2001450","2014-2018",,,"Kansas","20","Pawnee County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pawnee County, Kansas",,,2502,1703,799
"G2001470","2014-2018",,,"Kansas","20","Phillips County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Phillips County, Kansas",,,2363,1825,538
"G2001490","2014-2018",,,"Kansas","20","Pottawatomie County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pottawatomie County, Kansas",,,8695,6681,2014
"G2001510","2014-2018",,,"Kansas","20","Pratt County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pratt County, Kansas",,,3684,2522,1162
"G2001530","2014-2018",,,"Kansas","20","Rawlins County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rawlins County, Kansas",,,1168,886,282
"G2001550","2014-2018",,,"Kansas","20","Reno County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reno County, Kansas",,,25052,17207,7845
"G2001570","2014-2018",,,"Kansas","20","Republic County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Republic County, Kansas",,,2248,1673,575
"G2001590","2014-2018",,,"Kansas","20","Rice County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rice County, Kansas",,,3863,2874,989
"G2001610","2014-2018",,,"Kansas","20","Riley County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Riley County, Kansas",,,26648,11310,15338
"G2001630","2014-2018",,,"Kansas","20","Rooks County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rooks County, Kansas",,,2100,1659,441
"G2001650","2014-2018",,,"Kansas","20","Rush County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rush County, Kansas",,,1403,1080,323
"G2001670","2014-2018",,,"Kansas","20","Russell County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell County, Kansas",,,2979,2404,575
"G2001690","2014-2018",,,"Kansas","20","Saline County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Kansas",,,22210,15000,7210
"G2001710","2014-2018",,,"Kansas","20","Scott County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Kansas",,,2025,1504,521
"G2001730","2014-2018",,,"Kansas","20","Sedgwick County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sedgwick County, Kansas",,,195779,124574,71205
"G2001750","2014-2018",,,"Kansas","20","Seward County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Seward County, Kansas",,,7315,5008,2307
"G2001770","2014-2018",,,"Kansas","20","Shawnee County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shawnee County, Kansas",,,72017,46668,25349
"G2001790","2014-2018",,,"Kansas","20","Sheridan County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Kansas",,,1134,836,298
"G2001810","2014-2018",,,"Kansas","20","Sherman County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman County, Kansas",,,2649,1703,946
"G2001830","2014-2018",,,"Kansas","20","Smith County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Kansas",,,1681,1315,366
"G2001850","2014-2018",,,"Kansas","20","Stafford County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford County, Kansas",,,1811,1484,327
"G2001870","2014-2018",,,"Kansas","20","Stanton County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanton County, Kansas",,,807,659,148
"G2001890","2014-2018",,,"Kansas","20","Stevens County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stevens County, Kansas",,,1911,1314,597
"G2001910","2014-2018",,,"Kansas","20","Sumner County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Kansas",,,9321,6849,2472
"G2001930","2014-2018",,,"Kansas","20","Thomas County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas County, Kansas",,,3301,2385,916
"G2001950","2014-2018",,,"Kansas","20","Trego County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Trego County, Kansas",,,1380,1062,318
"G2001970","2014-2018",,,"Kansas","20","Wabaunsee County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wabaunsee County, Kansas",,,2749,2346,403
"G2001990","2014-2018",,,"Kansas","20","Wallace County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wallace County, Kansas",,,633,492,141
"G2002010","2014-2018",,,"Kansas","20","Washington County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Kansas",,,2344,1843,501
"G2002030","2014-2018",,,"Kansas","20","Wichita County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita County, Kansas",,,903,664,239
"G2002050","2014-2018",,,"Kansas","20","Wilson County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Kansas",,,3795,2732,1063
"G2002070","2014-2018",,,"Kansas","20","Woodson County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodson County, Kansas",,,1476,1145,331
"G2002090","2014-2018",,,"Kansas","20","Wyandotte County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyandotte County, Kansas",,,59983,34265,25718
"G2100010","2014-2018",,,"Kentucky","21","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Kentucky",,,7020,5353,1667
"G2100030","2014-2018",,,"Kentucky","21","Allen County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Kentucky",,,7697,5557,2140
"G2100050","2014-2018",,,"Kentucky","21","Anderson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Kentucky",,,8627,6704,1923
"G2100070","2014-2018",,,"Kentucky","21","Ballard County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ballard County, Kentucky",,,3085,2462,623
"G2100090","2014-2018",,,"Kentucky","21","Barren County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Barren County, Kentucky",,,16965,11328,5637
"G2100110","2014-2018",,,"Kentucky","21","Bath County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Kentucky",,,4624,3288,1336
"G2100130","2014-2018",,,"Kentucky","21","Bell County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bell County, Kentucky",,,10940,7060,3880
"G2100150","2014-2018",,,"Kentucky","21","Boone County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Kentucky",,,46404,34370,12034
"G2100170","2014-2018",,,"Kentucky","21","Bourbon County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bourbon County, Kentucky",,,8128,5260,2868
"G2100190","2014-2018",,,"Kentucky","21","Boyd County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd County, Kentucky",,,18798,13048,5750
"G2100210","2014-2018",,,"Kentucky","21","Boyle County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyle County, Kentucky",,,10984,7287,3697
"G2100230","2014-2018",,,"Kentucky","21","Bracken County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bracken County, Kentucky",,,3377,2521,856
"G2100250","2014-2018",,,"Kentucky","21","Breathitt County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Breathitt County, Kentucky",,,5322,3822,1500
"G2100270","2014-2018",,,"Kentucky","21","Breckinridge County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Breckinridge County, Kentucky",,,7675,6024,1651
"G2100290","2014-2018",,,"Kentucky","21","Bullitt County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bullitt County, Kentucky",,,29374,23683,5691
"G2100310","2014-2018",,,"Kentucky","21","Butler County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Kentucky",,,4996,3656,1340
"G2100330","2014-2018",,,"Kentucky","21","Caldwell County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Kentucky",,,5176,3887,1289
"G2100350","2014-2018",,,"Kentucky","21","Calloway County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Calloway County, Kentucky",,,14641,9216,5425
"G2100370","2014-2018",,,"Kentucky","21","Campbell County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Kentucky",,,36308,25018,11290
"G2100390","2014-2018",,,"Kentucky","21","Carlisle County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carlisle County, Kentucky",,,2020,1599,421
"G2100410","2014-2018",,,"Kentucky","21","Carroll County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Kentucky",,,3981,2572,1409
"G2100430","2014-2018",,,"Kentucky","21","Carter County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Kentucky",,,9972,7672,2300
"G2100450","2014-2018",,,"Kentucky","21","Casey County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey County, Kentucky",,,6330,4945,1385
"G2100470","2014-2018",,,"Kentucky","21","Christian County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian County, Kentucky",,,25682,12047,13635
"G2100490","2014-2018",,,"Kentucky","21","Clark County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Kentucky",,,14427,9654,4773
"G2100510","2014-2018",,,"Kentucky","21","Clay County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Kentucky",,,7625,5175,2450
"G2100530","2014-2018",,,"Kentucky","21","Clinton County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Kentucky",,,3835,2693,1142
"G2100550","2014-2018",,,"Kentucky","21","Crittenden County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crittenden County, Kentucky",,,3645,2960,685
"G2100570","2014-2018",,,"Kentucky","21","Cumberland County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Kentucky",,,2769,2014,755
"G2100590","2014-2018",,,"Kentucky","21","Daviess County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Daviess County, Kentucky",,,39808,26597,13211
"G2100610","2014-2018",,,"Kentucky","21","Edmonson County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Edmonson County, Kentucky",,,4886,3917,969
"G2100630","2014-2018",,,"Kentucky","21","Elliott County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Elliott County, Kentucky",,,2576,1909,667
"G2100650","2014-2018",,,"Kentucky","21","Estill County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Estill County, Kentucky",,,5503,3985,1518
"G2100670","2014-2018",,,"Kentucky","21","Fayette County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Kentucky",,,128806,70172,58634
"G2100690","2014-2018",,,"Kentucky","21","Fleming County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fleming County, Kentucky",,,5888,4126,1762
"G2100710","2014-2018",,,"Kentucky","21","Floyd County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Kentucky",,,15163,10680,4483
"G2100730","2014-2018",,,"Kentucky","21","Franklin County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Kentucky",,,20875,13068,7807
"G2100750","2014-2018",,,"Kentucky","21","Fulton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, Kentucky",,,2524,1504,1020
"G2100770","2014-2018",,,"Kentucky","21","Gallatin County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallatin County, Kentucky",,,3073,2198,875
"G2100790","2014-2018",,,"Kentucky","21","Garrard County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garrard County, Kentucky",,,6823,5508,1315
"G2100810","2014-2018",,,"Kentucky","21","Grant County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Kentucky",,,8849,6027,2822
"G2100830","2014-2018",,,"Kentucky","21","Graves County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Graves County, Kentucky",,,14484,10623,3861
"G2100850","2014-2018",,,"Kentucky","21","Grayson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Kentucky",,,9771,6974,2797
"G2100870","2014-2018",,,"Kentucky","21","Green County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Green County, Kentucky",,,4466,3368,1098
"G2100890","2014-2018",,,"Kentucky","21","Greenup County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenup County, Kentucky",,,14057,10832,3225
"G2100910","2014-2018",,,"Kentucky","21","Hancock County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Kentucky",,,3301,2588,713
"G2100930","2014-2018",,,"Kentucky","21","Hardin County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Kentucky",,,41111,25498,15613
"G2100950","2014-2018",,,"Kentucky","21","Harlan County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harlan County, Kentucky",,,11213,7642,3571
"G2100970","2014-2018",,,"Kentucky","21","Harrison County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Kentucky",,,7149,4951,2198
"G2100990","2014-2018",,,"Kentucky","21","Hart County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hart County, Kentucky",,,7311,5372,1939
"G2101010","2014-2018",,,"Kentucky","21","Henderson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Kentucky",,,18480,11257,7223
"G2101030","2014-2018",,,"Kentucky","21","Henry County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Kentucky",,,5999,4170,1829
"G2101050","2014-2018",,,"Kentucky","21","Hickman County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hickman County, Kentucky",,,1855,1501,354
"G2101070","2014-2018",,,"Kentucky","21","Hopkins County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopkins County, Kentucky",,,18560,12819,5741
"G2101090","2014-2018",,,"Kentucky","21","Jackson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Kentucky",,,5455,4005,1450
"G2101110","2014-2018",,,"Kentucky","21","Jefferson County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Kentucky",,,310318,191339,118979
"G2101130","2014-2018",,,"Kentucky","21","Jessamine County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jessamine County, Kentucky",,,18773,11818,6955
"G2101150","2014-2018",,,"Kentucky","21","Johnson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Kentucky",,,8737,6319,2418
"G2101170","2014-2018",,,"Kentucky","21","Kenton County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenton County, Kentucky",,,63529,41781,21748
"G2101190","2014-2018",,,"Kentucky","21","Knott County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Knott County, Kentucky",,,6348,4792,1556
"G2101210","2014-2018",,,"Kentucky","21","Knox County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Kentucky",,,12270,7836,4434
"G2101230","2014-2018",,,"Kentucky","21","Larue County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Larue County, Kentucky",,,5654,4157,1497
"G2101250","2014-2018",,,"Kentucky","21","Laurel County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Laurel County, Kentucky",,,22735,15854,6881
"G2101270","2014-2018",,,"Kentucky","21","Lawrence County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Kentucky",,,5956,4480,1476
"G2101290","2014-2018",,,"Kentucky","21","Lee County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Kentucky",,,2864,2005,859
"G2101310","2014-2018",,,"Kentucky","21","Leslie County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Leslie County, Kentucky",,,4223,3394,829
"G2101330","2014-2018",,,"Kentucky","21","Letcher County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Letcher County, Kentucky",,,9892,7472,2420
"G2101350","2014-2018",,,"Kentucky","21","Lewis County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Kentucky",,,5435,4082,1353
"G2101370","2014-2018",,,"Kentucky","21","Lincoln County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Kentucky",,,9706,7478,2228
"G2101390","2014-2018",,,"Kentucky","21","Livingston County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, Kentucky",,,3967,3052,915
"G2101410","2014-2018",,,"Kentucky","21","Logan County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Kentucky",,,10565,7166,3399
"G2101430","2014-2018",,,"Kentucky","21","Lyon County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Kentucky",,,3258,2650,608
"G2101450","2014-2018",,,"Kentucky","21","McCracken County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"McCracken County, Kentucky",,,27841,18354,9487
"G2101470","2014-2018",,,"Kentucky","21","McCreary County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"McCreary County, Kentucky",,,6203,4366,1837
"G2101490","2014-2018",,,"Kentucky","21","McLean County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"McLean County, Kentucky",,,3818,2999,819
"G2101510","2014-2018",,,"Kentucky","21","Madison County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Kentucky",,,33229,19396,13833
"G2101530","2014-2018",,,"Kentucky","21","Magoffin County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Magoffin County, Kentucky",,,5084,3620,1464
"G2101550","2014-2018",,,"Kentucky","21","Marion County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Kentucky",,,7453,5422,2031
"G2101570","2014-2018",,,"Kentucky","21","Marshall County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Kentucky",,,13390,10539,2851
"G2101590","2014-2018",,,"Kentucky","21","Martin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, Kentucky",,,4112,2971,1141
"G2101610","2014-2018",,,"Kentucky","21","Mason County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, Kentucky",,,6711,4371,2340
"G2101630","2014-2018",,,"Kentucky","21","Meade County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Meade County, Kentucky",,,10638,7686,2952
"G2101650","2014-2018",,,"Kentucky","21","Menifee County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Menifee County, Kentucky",,,2593,2143,450
"G2101670","2014-2018",,,"Kentucky","21","Mercer County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Kentucky",,,8571,6108,2463
"G2101690","2014-2018",,,"Kentucky","21","Metcalfe County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Metcalfe County, Kentucky",,,3998,3087,911
"G2101710","2014-2018",,,"Kentucky","21","Monroe County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Kentucky",,,4414,3140,1274
"G2101730","2014-2018",,,"Kentucky","21","Montgomery County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Kentucky",,,10472,6953,3519
"G2101750","2014-2018",,,"Kentucky","21","Morgan County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Kentucky",,,4958,3634,1324
"G2101770","2014-2018",,,"Kentucky","21","Muhlenberg County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Muhlenberg County, Kentucky",,,11317,8910,2407
"G2101790","2014-2018",,,"Kentucky","21","Nelson County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Kentucky",,,17491,13405,4086
"G2101810","2014-2018",,,"Kentucky","21","Nicholas County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas County, Kentucky",,,2694,1925,769
"G2101830","2014-2018",,,"Kentucky","21","Ohio County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ohio County, Kentucky",,,9076,6866,2210
"G2101850","2014-2018",,,"Kentucky","21","Oldham County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oldham County, Kentucky",,,20733,17597,3136
"G2101870","2014-2018",,,"Kentucky","21","Owen County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Owen County, Kentucky",,,3921,2866,1055
"G2101890","2014-2018",,,"Kentucky","21","Owsley County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Owsley County, Kentucky",,,1664,1161,503
